Date,Open,High,Low,Close,Volume,Symbol,Previous_Close,Daily_Return_Pct,MA_7,MA_30,Volatility_Pct,Price_Range
2025-11-25,395.27,396.2,391.89,392.57,8199785,ITC.NS,395.27,-0.68,396.57,400.7,1.1,4.31
2025-11-26,392.77,395.66,392.72,394.04,11443953,ITC.NS,392.57,0.37,395.9,400.8,0.75,2.94
2025-11-27,395.22,397.62,393.85,396.0,8679529,ITC.NS,394.04,0.5,395.68,401.05,0.96,3.77
2025-11-28,396.0,396.69,394.24,395.95,6883500,ITC.NS,396.0,-0.01,395.78,401.19,0.62,2.45
2025-12-01,394.53,397.18,390.03,395.95,13442658,ITC.NS,395.95,0.0,395.61,401.16,1.83,7.15
2025-12-02,395.95,397.18,392.28,392.72,8093808,ITC.NS,395.95,-0.82,394.64,400.79,1.25,4.9
2025-12-03,393.45,393.94,390.66,392.28,10772192,ITC.NS,392.72,-0.11,394.22,400.38,0.84,3.28
2025-12-04,391.89,395.27,390.86,394.78,8057989,ITC.NS,392.28,0.64,394.53,400.06,1.13,4.41
2025-12-05,394.78,397.03,393.75,396.64,4419747,ITC.NS,394.78,0.47,394.9,399.7,0.83,3.28
2025-12-08,396.64,396.93,392.33,394.04,6056866,ITC.NS,396.64,-0.66,394.62,399.23,1.17,4.6
2025-12-09,393.75,396.2,391.79,392.82,9426717,ITC.NS,394.04,-0.31,394.18,398.59,1.13,4.41
2025-12-10,392.87,396.1,392.77,394.87,6969146,ITC.NS,392.82,0.52,394.02,398.11,0.85,3.33
2025-12-11,394.87,395.71,392.87,394.63,6980147,ITC.NS,394.87,-0.06,394.29,397.5,0.72,2.84
2025-12-12,394.63,395.71,391.64,391.89,12407516,ITC.NS,394.63,-0.69,394.24,396.89,1.04,4.07
2025-12-15,391.89,395.07,391.3,394.04,7756564,ITC.NS,391.89,0.55,394.13,396.3,0.96,3.77
2025-12-16,393.16,397.42,392.82,393.45,12347384,ITC.NS,394.04,-0.15,393.68,395.9,1.17,4.6
2025-12-17,392.77,394.83,390.91,391.59,8087490,ITC.NS,393.45,-0.47,393.33,395.6,1.0,3.92
2025-12-18,391.79,393.7,391.64,392.18,7227668,ITC.NS,391.59,0.15,393.24,395.37,0.53,2.06
2025-12-19,392.03,394.38,392.03,392.82,10654835,ITC.NS,392.18,0.16,392.94,395.27,0.6,2.35
2025-12-22,393.36,395.36,392.96,394.43,6847871,ITC.NS,392.82,0.41,392.91,395.18,0.61,2.4
2025-12-23,394.24,400.51,393.55,398.99,10081997,ITC.NS,394.43,1.16,393.93,395.2,1.77,6.96
2025-12-24,399.58,401.09,397.32,398.25,5777430,ITC.NS,398.99,-0.19,394.53,395.18,0.95,3.77
2025-12-26,398.16,398.79,395.56,395.85,3152453,ITC.NS,398.25,-0.6,394.87,395.13,0.82,3.23
2025-12-29,395.8,396.49,393.21,394.34,6647710,ITC.NS,395.85,-0.38,395.27,394.95,0.83,3.28
2025-12-30,394.73,395.17,392.08,392.38,12340527,ITC.NS,394.34,-0.5,395.29,394.74,0.79,3.09
2024-01-02,1283.0,1297.89,1277.05,1296.26,7448800,RELIANCE.NS,1285.61,0.83,1290.94,1290.94,1.63,20.84
2024-01-03,1295.41,1307.32,1279.13,1282.16,9037536,RELIANCE.NS,1296.26,-1.09,1288.01,1288.01,2.2,28.19
2024-01-04,1284.49,1295.34,1280.08,1288.79,9612778,RELIANCE.NS,1282.16,0.52,1288.21,1288.21,1.19,15.26
2024-01-05,1291.89,1300.3,1289.46,1294.27,8086406,RELIANCE.NS,1288.79,0.43,1289.42,1289.42,0.84,10.84
2024-01-08,1295.41,1306.31,1275.04,1284.17,7734652,RELIANCE.NS,1294.27,-0.78,1288.54,1288.54,2.45,31.27
2024-01-09,1290.45,1293.82,1279.13,1280.77,5403074,RELIANCE.NS,1284.17,-0.26,1287.43,1287.43,1.15,14.69
2024-01-10,1279.03,1319.73,1278.07,1315.31,11102740,RELIANCE.NS,1280.77,2.7,1291.68,1290.92,3.26,41.66
2024-01-11,1319.73,1352.49,1318.74,1349.91,23725852,RELIANCE.NS,1315.31,2.63,1299.34,1297.47,2.56,33.75
2024-01-12,1349.91,1363.24,1335.86,1360.65,15012164,RELIANCE.NS,1349.91,0.8,1310.55,1303.79,2.05,27.38
2024-01-15,1364.9,1386.19,1355.96,1383.88,8610594,RELIANCE.NS,1360.65,1.71,1324.14,1311.07,2.23,30.23
2024-01-16,1379.76,1386.04,1360.43,1364.53,9069024,RELIANCE.NS,1383.88,-1.4,1334.17,1315.53,1.88,25.61
2024-01-17,1349.51,1376.09,1345.07,1351.57,12197382,RELIANCE.NS,1364.53,-0.95,1343.8,1318.3,2.31,31.02
2024-01-18,1341.47,1360.93,1341.32,1357.9,10279438,RELIANCE.NS,1351.57,0.47,1354.82,1321.13,1.46,19.61
2024-01-19,1365.89,1365.89,1349.02,1357.4,10422704,RELIANCE.NS,1357.9,-0.04,1360.83,1323.55,1.25,16.87
2024-01-23,1361.67,1361.67,1312.83,1318.81,20055420,RELIANCE.NS,1357.4,-2.84,1356.39,1323.25,3.72,48.84
2024-01-24,1325.41,1339.59,1314.2,1334.0,21919128,RELIANCE.NS,1318.81,1.15,1352.58,1323.88,1.93,25.39
2024-01-25,1333.08,1354.13,1325.39,1343.13,11808872,RELIANCE.NS,1334.0,0.68,1346.76,1324.95,2.17,28.74
2024-01-29,1354.47,1441.83,1350.18,1437.41,23893438,RELIANCE.NS,1343.13,7.02,1357.17,1330.87,6.79,91.65
2024-01-30,1449.22,1449.25,1394.11,1397.28,14093978,RELIANCE.NS,1437.41,-2.79,1363.7,1334.19,3.96,55.14
2024-01-31,1393.68,1423.71,1392.2,1416.14,15130226,RELIANCE.NS,1397.28,1.35,1372.02,1338.09,2.26,31.51
2024-02-01,1424.46,1432.75,1407.63,1416.17,13349362,RELIANCE.NS,1416.14,0.0,1380.42,1341.64,1.78,25.12
2024-02-02,1422.65,1464.06,1422.65,1446.99,19652588,RELIANCE.NS,1416.17,2.18,1398.73,1346.22,2.91,41.41
2024-02-05,1450.02,1459.7,1421.01,1428.45,8814432,RELIANCE.NS,1446.99,-1.28,1412.22,1349.65,2.72,38.69
2024-02-06,1431.26,1431.26,1409.39,1417.31,9047984,RELIANCE.NS,1428.45,-0.78,1422.82,1352.35,1.55,21.87
2024-02-07,1425.38,1438.85,1418.75,1431.55,9296568,RELIANCE.NS,1417.31,1.0,1421.98,1355.4,1.42,20.1
2024-02-08,1439.35,1448.75,1417.04,1439.47,14694634,RELIANCE.NS,1431.55,0.55,1428.01,1358.51,2.24,31.71
2024-02-09,1443.32,1461.16,1440.29,1450.02,12556798,RELIANCE.NS,1439.47,0.73,1432.85,1361.78,1.45,20.87
2024-02-12,1450.02,1450.27,1431.75,1441.68,6674430,RELIANCE.NS,1450.02,-0.58,1436.5,1364.54,1.29,18.52
2024-02-13,1444.81,1468.13,1443.32,1454.34,7715594,RELIANCE.NS,1441.68,0.88,1437.55,1367.53,1.72,24.81
2024-02-14,1446.79,1472.75,1446.79,1470.49,7117888,RELIANCE.NS,1454.34,1.11,1443.55,1373.69,1.79,25.96
2024-02-15,1472.45,1473.82,1455.75,1459.8,10006782,RELIANCE.NS,1470.49,-0.73,1449.62,1379.15,1.24,18.07
2024-02-16,1465.63,1466.15,1447.83,1449.84,9767498,RELIANCE.NS,1459.8,-0.68,1452.23,1384.73,1.27,18.32
2024-02-19,1451.31,1468.63,1442.85,1463.17,6729828,RELIANCE.NS,1449.84,0.92,1455.62,1390.55,1.79,25.78
2024-02-20,1464.19,1464.66,1451.06,1460.22,7117496,RELIANCE.NS,1463.17,-0.2,1457.08,1396.08,0.94,13.6
2024-02-21,1463.17,1477.59,1446.84,1456.92,12720292,RELIANCE.NS,1460.22,-0.23,1459.25,1401.84,2.13,30.75
2024-02-22,1457.36,1474.04,1447.29,1470.86,18493728,RELIANCE.NS,1456.92,0.96,1461.61,1408.17,1.85,26.75
2024-02-23,1478.56,1486.55,1472.45,1482.65,14438584,RELIANCE.NS,1470.86,0.8,1463.35,1413.75,0.96,14.1
2024-02-26,1482.58,1483.54,1471.61,1476.4,7513106,RELIANCE.NS,1482.65,-0.42,1465.72,1417.97,0.81,11.93
2024-02-27,1472.13,1488.93,1467.19,1474.73,10826044,RELIANCE.NS,1476.4,-0.11,1469.28,1421.77,1.48,21.74
2024-02-28,1472.1,1480.32,1439.52,1444.93,8647950,RELIANCE.NS,1474.73,-2.02,1466.67,1423.81,2.83,40.8
2024-02-29,1454.24,1468.11,1443.84,1450.07,23628976,RELIANCE.NS,1444.93,0.36,1465.22,1426.66,1.68,24.27
2024-03-01,1452.75,1488.98,1451.75,1481.16,12132926,RELIANCE.NS,1450.07,2.14,1468.69,1430.98,2.56,37.23
2024-03-04,1479.52,1501.34,1476.3,1496.33,10024420,RELIANCE.NS,1481.16,1.02,1472.32,1435.59,1.7,25.04
2024-03-05,1494.71,1496.33,1475.13,1489.18,7107668,RELIANCE.NS,1496.33,-0.48,1473.26,1439.98,1.44,21.2
2024-03-06,1482.48,1497.91,1467.64,1491.96,7805676,RELIANCE.NS,1489.18,0.19,1475.48,1445.76,2.06,30.27
2024-03-07,1491.93,1492.06,1464.71,1468.06,8315726,RELIANCE.NS,1491.96,-1.6,1474.53,1450.22,1.87,27.35
2024-03-11,1478.06,1478.06,1452.75,1455.82,11277130,RELIANCE.NS,1468.06,-0.83,1476.08,1453.98,1.74,25.31
2024-03-12,1455.82,1477.07,1454.26,1464.58,9432678,RELIANCE.NS,1455.82,0.6,1478.16,1454.89,1.57,22.81
2024-03-13,1468.9,1472.2,1417.29,1421.65,13522134,RELIANCE.NS,1464.58,-2.93,1469.65,1455.7,3.87,54.91
2024-03-14,1429.12,1437.88,1415.03,1420.96,18571102,RELIANCE.NS,1421.65,-0.05,1458.89,1455.86,1.61,22.85
2024-03-15,1415.47,1422.69,1402.52,1407.81,19223818,RELIANCE.NS,1420.96,-0.93,1447.26,1455.58,1.44,20.17
2024-03-18,1409.57,1431.13,1406.12,1428.9,9169392,RELIANCE.NS,1407.81,1.5,1438.25,1454.98,1.78,25.01
2024-03-19,1418.25,1427.04,1406.84,1414.78,8275764,RELIANCE.NS,1428.9,-0.99,1430.64,1454.52,1.44,20.2
2024-03-20,1417.46,1434.38,1413.56,1433.14,8488806,RELIANCE.NS,1414.78,1.3,1427.4,1455.05,1.47,20.82
2024-03-21,1441.85,1447.19,1434.06,1440.31,13006936,RELIANCE.NS,1433.14,0.5,1423.94,1455.34,0.92,13.13
2024-03-22,1439.32,1449.27,1436.72,1444.33,19527608,RELIANCE.NS,1440.31,0.28,1427.18,1455.5,0.87,12.55
2024-03-26,1434.38,1441.73,1428.43,1430.98,11415906,RELIANCE.NS,1444.33,-0.92,1428.61,1454.87,0.93,13.3
2024-03-27,1437.36,1488.98,1436.37,1481.88,16326644,RELIANCE.NS,1430.98,3.56,1439.19,1456.21,3.66,52.61
2024-03-28,1481.91,1494.89,1467.79,1474.93,21854364,RELIANCE.NS,1481.88,-0.47,1445.76,1456.89,1.85,27.1
2024-04-01,1481.51,1483.0,1471.61,1473.87,5013880,RELIANCE.NS,1474.93,-0.07,1454.21,1457.01,0.77,11.39
2024-04-02,1473.1,1483.02,1464.16,1476.03,8910166,RELIANCE.NS,1473.87,0.15,1460.33,1457.55,1.29,18.86
2024-04-03,1471.19,1473.54,1458.11,1460.79,7008292,RELIANCE.NS,1476.03,-1.03,1463.26,1457.91,1.06,15.43
2024-04-04,1468.88,1468.88,1439.35,1452.18,14490272,RELIANCE.NS,1460.79,-0.59,1464.38,1457.55,2.05,29.53
2024-04-05,1450.14,1459.99,1445.3,1449.37,7442298,RELIANCE.NS,1452.18,-0.19,1467.01,1457.19,1.02,14.69
2024-04-08,1452.23,1480.02,1450.27,1475.06,8357118,RELIANCE.NS,1449.37,1.77,1466.03,1457.79,2.05,29.75
2024-04-09,1478.06,1478.85,1451.75,1452.9,7071414,RELIANCE.NS,1475.06,-1.5,1462.89,1457.19,1.87,27.1
2024-04-10,1455.58,1476.07,1455.58,1468.7,9138330,RELIANCE.NS,1452.9,1.09,1462.15,1456.73,1.41,20.49
2024-04-12,1465.03,1475.55,1452.33,1456.37,15551012,RELIANCE.NS,1468.7,-0.84,1459.34,1456.06,1.6,23.22
2024-04-15,1450.27,1471.24,1435.7,1454.06,12902062,RELIANCE.NS,1456.37,-0.16,1458.38,1455.37,2.48,35.54
2024-04-16,1442.67,1460.37,1440.26,1454.98,9366184,RELIANCE.NS,1454.06,0.06,1458.78,1455.7,1.4,20.11
2024-04-18,1452.75,1475.08,1448.63,1453.57,19005692,RELIANCE.NS,1454.98,-0.1,1459.38,1455.82,1.83,26.45
2024-04-19,1446.07,1463.17,1432.42,1459.32,15741778,RELIANCE.NS,1453.57,0.4,1457.13,1455.09,2.15,30.75
2024-04-22,1461.63,1471.93,1457.02,1468.98,10350362,RELIANCE.NS,1459.32,0.66,1459.43,1454.18,1.02,14.91
2024-04-23,1468.13,1482.53,1444.86,1448.6,14605554,RELIANCE.NS,1468.98,-1.39,1456.55,1452.83,2.61,37.67
2024-04-24,1452.75,1457.76,1438.85,1439.52,10462776,RELIANCE.NS,1448.6,-0.63,1454.15,1451.08,1.31,18.91
2024-04-25,1431.9,1457.19,1430.91,1449.25,15943926,RELIANCE.NS,1439.52,0.68,1453.46,1450.45,1.84,26.28
2024-04-26,1453.19,1454.24,1439.35,1441.88,9413848,RELIANCE.NS,1449.25,-0.51,1451.59,1449.99,1.03,14.89
2024-04-29,1439.35,1457.12,1439.35,1454.26,7247974,RELIANCE.NS,1441.88,0.86,1451.69,1449.65,1.23,17.77
2024-04-30,1457.21,1472.18,1452.13,1456.22,11474262,RELIANCE.NS,1454.26,0.13,1451.24,1450.8,1.38,20.05
2024-05-02,1461.19,1466.47,1453.37,1455.78,14512646,RELIANCE.NS,1456.22,-0.03,1449.36,1451.96,0.9,13.1
2024-05-03,1460.19,1464.11,1405.75,1423.46,17226958,RELIANCE.NS,1455.78,-2.22,1445.77,1452.48,4.15,58.36
2024-05-06,1424.95,1429.42,1407.58,1409.1,7394208,RELIANCE.NS,1423.46,-1.01,1441.42,1451.82,1.55,21.84
2024-05-07,1405.57,1410.31,1381.77,1391.18,14517472,RELIANCE.NS,1409.1,-1.27,1433.13,1451.03,2.07,28.54
2024-05-08,1387.23,1422.42,1387.23,1408.13,9439002,RELIANCE.NS,1391.18,1.22,1428.3,1450.2,2.54,35.19
2024-05-09,1402.62,1413.29,1379.79,1383.88,11009612,RELIANCE.NS,1408.13,-1.72,1418.25,1448.32,2.43,33.5
2024-05-10,1386.49,1399.64,1377.88,1397.08,10505096,RELIANCE.NS,1383.88,0.95,1409.8,1446.74,1.58,21.76
2024-05-13,1389.61,1396.64,1373.83,1392.39,8456620,RELIANCE.NS,1397.08,-0.34,1400.75,1445.46,1.66,22.81
2024-05-14,1390.68,1416.59,1389.74,1409.64,7188300,RELIANCE.NS,1392.39,1.24,1398.77,1443.05,1.93,26.85
2024-05-15,1410.06,1419.47,1402.64,1405.87,5046534,RELIANCE.NS,1409.64,-0.27,1398.31,1440.75,1.2,16.83
2024-05-16,1408.13,1417.01,1387.75,1414.88,14711774,RELIANCE.NS,1405.87,0.64,1401.7,1438.78,2.11,29.26
2024-05-17,1412.59,1426.64,1402.87,1425.15,10916476,RELIANCE.NS,1414.88,0.73,1404.13,1437.08,1.69,23.77
2024-05-21,1415.13,1431.23,1415.13,1425.57,11176128,RELIANCE.NS,1425.15,0.03,1410.08,1435.91,1.14,16.1
2024-05-22,1425.72,1457.98,1425.72,1449.92,10281604,RELIANCE.NS,1425.57,1.71,1417.63,1435.84,2.26,32.26
2024-05-23,1447.83,1481.26,1444.31,1475.13,14608260,RELIANCE.NS,1449.92,1.74,1429.45,1436.69,2.56,36.95
2024-05-24,1472.72,1477.56,1465.25,1469.37,7094776,RELIANCE.NS,1475.13,-0.39,1437.98,1436.5,0.84,12.31
2024-05-27,1469.35,1473.99,1450.81,1455.48,6629010,RELIANCE.NS,1469.37,-0.95,1445.07,1436.59,1.6,23.18
2024-05-28,1457.21,1467.64,1442.08,1445.5,7820162,RELIANCE.NS,1455.48,-0.69,1449.45,1435.82,1.77,25.56
2024-05-29,1435.87,1447.29,1427.88,1430.19,7383556,RELIANCE.NS,1445.5,-1.06,1450.17,1434.94,1.36,19.41
2024-05-30,1424.95,1429.82,1409.67,1414.38,13206858,RELIANCE.NS,1430.19,-1.11,1448.57,1433.62,1.43,20.15
2024-05-31,1420.78,1431.65,1411.8,1419.89,31069832,RELIANCE.NS,1414.38,0.39,1444.28,1432.45,1.41,19.85
2024-06-03,1472.1,1503.37,1448.28,1499.23,21527942,RELIANCE.NS,1419.89,5.59,1447.72,1433.97,3.8,55.09
2024-06-04,1487.04,1487.04,1349.31,1387.01,36709098,RELIANCE.NS,1499.23,-7.49,1435.95,1431.56,10.21,137.73
2024-06-05,1411.55,1420.64,1373.93,1410.31,17464890,RELIANCE.NS,1387.01,1.68,1429.5,1429.61,3.4,46.71
2024-06-06,1424.46,1433.09,1410.91,1421.08,17855722,RELIANCE.NS,1410.31,0.76,1426.01,1428.69,1.57,22.18
2024-06-07,1418.0,1461.19,1416.02,1459.15,18558696,RELIANCE.NS,1421.08,2.68,1430.15,1429.35,3.19,45.17
2024-06-10,1459.15,1482.38,1457.29,1460.59,9251760,RELIANCE.NS,1459.15,0.1,1436.75,1429.72,1.72,25.09
2024-06-11,1458.21,1462.85,1443.99,1445.97,11774902,RELIANCE.NS,1460.59,-1.0,1440.48,1429.86,1.31,18.86
2024-06-12,1446.79,1465.16,1444.48,1452.57,10081742,RELIANCE.NS,1445.97,0.46,1433.81,1429.8,1.43,20.68
2024-06-13,1461.19,1461.43,1449.37,1454.48,9181160,RELIANCE.NS,1452.57,0.13,1443.45,1429.75,0.83,12.06
2024-06-14,1459.2,1468.8,1446.52,1466.69,8157998,RELIANCE.NS,1454.48,0.84,1451.5,1430.11,1.54,22.28
2024-06-18,1476.42,1476.47,1460.54,1470.14,7196766,RELIANCE.NS,1466.69,0.24,1458.51,1431.67,1.09,15.93
2024-06-19,1476.57,1476.57,1445.3,1447.93,8725874,RELIANCE.NS,1470.14,-1.51,1456.91,1432.96,2.16,31.27
2024-06-20,1448.28,1471.96,1439.45,1462.87,16113776,RELIANCE.NS,1447.93,1.03,1457.24,1435.35,2.26,32.51
2024-06-21,1462.8,1463.87,1429.99,1443.52,31170360,RELIANCE.NS,1462.87,-1.32,1456.89,1436.53,2.37,33.88
2024-06-24,1434.9,1438.85,1426.94,1430.88,8878386,RELIANCE.NS,1443.52,-0.88,1453.79,1438.1,0.83,11.91
2024-06-25,1432.4,1445.23,1430.41,1443.47,7045386,RELIANCE.NS,1430.88,0.88,1452.21,1439.64,1.04,14.82
2024-06-26,1435.43,1507.81,1434.51,1502.9,22014882,RELIANCE.NS,1443.47,4.12,1457.39,1443.33,5.11,73.3
2024-06-27,1502.63,1526.2,1494.94,1519.31,28383030,RELIANCE.NS,1502.9,1.09,1464.41,1446.98,2.09,31.26
2024-06-28,1519.78,1569.38,1519.78,1553.9,28957336,RELIANCE.NS,1519.31,2.28,1479.55,1451.92,3.26,49.6
2024-07-01,1551.05,1567.8,1544.25,1548.69,7724306,RELIANCE.NS,1553.9,-0.34,1491.81,1456.38,1.53,23.55
2024-07-02,1557.97,1561.94,1545.56,1553.68,7749246,RELIANCE.NS,1548.69,0.32,1507.55,1460.66,1.06,16.38
2024-07-03,1554.82,1563.43,1531.44,1541.02,9049620,RELIANCE.NS,1553.68,-0.81,1523.28,1464.51,2.09,31.99
2024-07-04,1545.56,1555.98,1539.41,1542.61,6837176,RELIANCE.NS,1541.02,0.1,1537.44,1467.6,1.08,16.57
2024-07-05,1542.41,1586.76,1536.63,1576.95,12269710,RELIANCE.NS,1542.61,2.23,1548.02,1470.99,3.26,50.13
2024-07-08,1577.33,1596.98,1570.9,1589.14,9500806,RELIANCE.NS,1576.95,0.77,1558.0,1474.98,1.66,26.08
2024-07-09,1585.86,1588.74,1568.89,1578.59,6960002,RELIANCE.NS,1589.14,-0.66,1561.53,1479.09,1.27,19.85
2024-07-10,1583.28,1585.76,1551.67,1572.59,7134578,RELIANCE.NS,1578.59,-0.38,1564.94,1483.32,2.2,34.09
2024-07-11,1575.84,1592.46,1558.96,1569.04,11940946,RELIANCE.NS,1572.59,-0.23,1567.13,1487.95,2.15,33.5
2024-07-12,1572.86,1593.36,1562.93,1584.99,12924784,RELIANCE.NS,1569.04,1.02,1573.42,1493.64,1.95,30.43
2024-07-15,1592.66,1594.05,1573.85,1585.49,5329688,RELIANCE.NS,1584.99,0.03,1579.54,1499.16,1.28,20.2
2024-07-16,1581.79,1588.24,1557.6,1564.67,9386838,RELIANCE.NS,1585.49,-1.31,1577.79,1501.34,1.97,30.64
2024-07-18,1564.42,1582.19,1546.38,1575.02,12298374,RELIANCE.NS,1564.67,0.66,1575.77,1507.61,2.32,35.81
2024-07-19,1574.35,1578.29,1541.39,1543.72,13140390,RELIANCE.NS,1575.02,-1.99,1570.79,1512.05,2.39,36.9
2024-07-22,1525.96,1526.2,1488.26,1489.65,19674376,RELIANCE.NS,1543.72,-3.5,1558.94,1514.34,2.55,37.94
2024-07-23,1489.97,1494.69,1452.25,1476.97,18052044,RELIANCE.NS,1489.65,-0.85,1545.79,1514.93,2.92,42.44
2024-07-24,1474.09,1498.41,1465.55,1484.71,11913362,RELIANCE.NS,1476.97,0.52,1531.46,1515.74,2.24,32.86
2024-07-25,1470.12,1489.45,1466.22,1481.44,12519876,RELIANCE.NS,1484.71,-0.22,1516.6,1516.92,1.58,23.23
2024-07-26,1481.44,1501.31,1479.4,1497.94,9859940,RELIANCE.NS,1481.44,1.11,1507.06,1518.43,1.48,21.91
2024-07-29,1500.84,1516.28,1500.67,1508.93,7538550,RELIANCE.NS,1497.94,0.73,1497.62,1520.25,1.04,15.61
2024-07-30,1505.88,1513.8,1498.91,1502.03,8228208,RELIANCE.NS,1508.93,-0.46,1491.67,1521.43,0.99,14.89
2024-07-31,1492.95,1499.35,1490.12,1494.36,10057346,RELIANCE.NS,1502.03,-0.51,1492.34,1522.23,0.62,9.23
2024-08-01,1500.89,1506.85,1493.25,1504.17,10764222,RELIANCE.NS,1494.36,0.66,1496.23,1524.11,0.91,13.6
2024-08-02,1493.94,1498.24,1482.3,1488.31,10268248,RELIANCE.NS,1504.17,-1.05,1496.74,1524.96,1.08,15.94
2024-08-05,1469.13,1473.0,1422.72,1436.69,17046704,RELIANCE.NS,1488.31,-3.47,1490.35,1524.73,3.53,50.28
2024-08-06,1444.46,1466.64,1440.66,1445.35,10236186,RELIANCE.NS,1436.69,0.6,1482.83,1525.21,1.8,25.98
2024-08-07,1458.21,1461.68,1450.76,1454.06,8174568,RELIANCE.NS,1445.35,0.6,1475.0,1525.56,0.75,10.92
2024-08-08,1446.82,1454.24,1435.3,1438.48,12387192,RELIANCE.NS,1454.06,-1.07,1465.92,1523.42,1.32,18.94
2024-08-09,1449.27,1465.65,1445.3,1463.47,6249776,RELIANCE.NS,1438.48,1.74,1461.5,1521.56,1.41,20.35
2024-08-12,1459.2,1462.18,1447.04,1449.89,8184584,RELIANCE.NS,1463.47,-0.93,1453.75,1518.09,1.05,15.14
2024-08-13,1450.02,1459.27,1447.29,1452.87,6265064,RELIANCE.NS,1449.89,0.21,1448.69,1514.89,0.83,11.98
2024-08-14,1452.8,1461.19,1443.02,1451.11,6267466,RELIANCE.NS,1452.87,-0.12,1450.75,1511.48,1.26,18.17
2024-08-16,1457.86,1469.52,1447.34,1467.34,9416902,RELIANCE.NS,1451.11,1.12,1453.89,1509.02,1.53,22.18
2024-08-19,1476.6,1492.34,1474.61,1482.48,13797742,RELIANCE.NS,1467.34,1.03,1457.95,1507.02,1.2,17.73
2024-08-20,1491.27,1497.94,1484.1,1490.0,8411808,RELIANCE.NS,1482.48,0.51,1465.31,1504.12,0.93,13.84
2024-08-21,1487.31,1501.88,1484.07,1492.71,7769996,RELIANCE.NS,1490.0,0.18,1469.49,1500.9,1.2,17.81
2024-08-22,1497.02,1500.51,1484.72,1492.17,10445782,RELIANCE.NS,1492.71,-0.04,1475.53,1498.02,1.06,15.79
2024-08-23,1497.77,1505.31,1492.46,1494.01,9249654,RELIANCE.NS,1492.17,0.12,1481.4,1495.4,0.86,12.85
2024-08-26,1500.98,1516.94,1497.02,1506.58,8816114,RELIANCE.NS,1494.01,0.84,1489.33,1493.32,1.33,19.92
2024-08-27,1504.49,1507.45,1493.49,1494.48,6251156,RELIANCE.NS,1506.58,-0.8,1493.2,1490.3,0.93,13.96
2024-08-28,1499.01,1501.48,1487.06,1492.34,9610286,RELIANCE.NS,1494.48,-0.14,1494.61,1487.2,0.97,14.42
2024-08-29,1497.12,1530.89,1488.06,1514.87,38335358,RELIANCE.NS,1492.34,1.51,1498.17,1485.54,2.88,42.83
2024-08-30,1527.9,1533.6,1497.34,1503.62,41620730,RELIANCE.NS,1514.87,-0.74,1499.72,1483.16,2.42,36.26
2024-09-02,1504.86,1520.73,1500.63,1510.22,11240852,RELIANCE.NS,1503.62,0.44,1502.3,1482.04,1.34,20.1
2024-09-03,1515.2,1516.94,1501.5,1503.12,10923800,RELIANCE.NS,1510.22,-0.47,1503.6,1482.49,1.03,15.44
2024-09-04,1494.73,1511.46,1493.53,1508.53,11983304,RELIANCE.NS,1503.12,0.36,1503.88,1483.54,1.2,17.93
2024-09-05,1513.01,1519.71,1481.13,1487.04,16264168,RELIANCE.NS,1508.53,-1.42,1502.82,1483.62,2.6,38.58
2024-09-06,1486.56,1491.04,1455.81,1459.0,19394228,RELIANCE.NS,1487.04,-1.89,1498.06,1482.87,2.42,35.23
2024-09-09,1460.67,1464.08,1449.81,1456.63,9010298,RELIANCE.NS,1459.0,-0.16,1489.74,1481.5,0.98,14.27
2024-09-10,1454.69,1466.19,1451.78,1455.71,10768260,RELIANCE.NS,1456.63,-0.06,1482.89,1479.72,0.99,14.41
2024-09-11,1457.23,1462.91,1441.79,1445.73,9760202,RELIANCE.NS,1455.71,-0.69,1473.68,1477.84,1.46,21.12
2024-09-12,1451.2,1480.09,1440.12,1473.91,22349376,RELIANCE.NS,1445.73,1.95,1469.51,1477.16,2.78,39.97
2024-09-13,1470.53,1477.25,1463.65,1466.77,8711328,RELIANCE.NS,1473.91,-0.48,1463.54,1475.92,0.93,13.6
2024-09-16,1471.67,1475.01,1458.92,1465.5,5481774,RELIANCE.NS,1466.77,-0.09,1460.46,1475.16,1.1,16.09
2024-09-17,1468.14,1471.6,1460.79,1466.44,5935328,RELIANCE.NS,1465.5,0.06,1461.53,1476.15,0.74,10.81
2024-09-18,1464.15,1476.1,1454.74,1457.63,8574714,RELIANCE.NS,1466.44,-0.6,1461.67,1476.56,1.47,21.36
2024-09-19,1460.42,1470.63,1449.76,1463.83,16955902,RELIANCE.NS,1457.63,0.43,1462.83,1476.88,1.44,20.87
2024-09-20,1468.14,1489.05,1465.52,1480.01,30897320,RELIANCE.NS,1463.83,1.11,1467.73,1478.27,1.61,23.53
2024-09-23,1485.07,1495.53,1483.03,1487.43,8832314,RELIANCE.NS,1480.01,0.5,1469.66,1479.07,0.84,12.5
2024-09-24,1482.58,1494.53,1481.96,1483.45,17137444,RELIANCE.NS,1487.43,-0.27,1472.04,1480.18,0.85,12.57
2024-09-25,1478.0,1490.55,1474.31,1488.01,7069002,RELIANCE.NS,1483.45,0.31,1475.26,1481.36,1.1,16.24
2024-09-26,1484.72,1498.02,1482.13,1491.99,18818998,RELIANCE.NS,1488.01,0.27,1478.91,1482.72,1.07,15.89
2024-09-27,1493.04,1527.37,1486.06,1520.1,20597478,RELIANCE.NS,1491.99,1.88,1487.83,1484.48,2.78,41.31
