Date,Open,High,Low,Close,Volume,Symbol
2024-10-08,249.14,250.19,243.86,246.98,11502804,WIPRO.NS
2024-10-09,248.32,252.49,247.71,248.95,8841688,WIPRO.NS
2024-10-10,250.75,251.97,245.34,246.07,12620244,WIPRO.NS
2024-10-11,243.89,250.47,243.89,247.61,8436982,WIPRO.NS
2024-10-14,252.49,258.65,251.36,257.57,33136266,WIPRO.NS
2024-10-15,259.12,259.12,248.81,249.79,21601252,WIPRO.NS
2024-10-16,249.82,252.54,247.94,249.42,12553622,WIPRO.NS
2024-10-17,250.73,252.16,246.09,247.83,23755278,WIPRO.NS
2024-10-18,249.35,261.72,245.97,257.15,74653054,WIPRO.NS
2024-10-21,258.54,263.36,256.38,256.89,23966964,WIPRO.NS
2024-10-22,257.69,260.36,254.9,255.65,18478300,WIPRO.NS
2024-10-23,256.61,259.89,254.13,256.47,12698576,WIPRO.NS
2024-10-24,256.47,258.02,255.51,256.33,9576604,WIPRO.NS
2024-10-25,257.67,258.72,253.33,254.72,10124540,WIPRO.NS
2024-10-28,254.72,262.38,254.36,261.82,11185858,WIPRO.NS
2024-10-29,262.38,264.07,259.31,263.5,12055630,WIPRO.NS
2024-10-30,263.64,271.26,262.99,264.93,20755492,WIPRO.NS
2024-10-31,264.72,265.43,256.99,258.63,15680094,WIPRO.NS
2024-11-01,258.58,260.08,257.79,258.42,1962810,WIPRO.NS
2024-11-04,258.25,258.93,250.38,253.47,9855560,WIPRO.NS
2024-11-05,254.5,255.61,253.29,254.83,6862260,WIPRO.NS
2024-11-06,256.59,265.21,253.57,264.3,19554884,WIPRO.NS
2024-11-07,265.28,267.02,259.87,264.07,11997142,WIPRO.NS
2024-11-08,264.82,271.28,264.82,266.69,20852658,WIPRO.NS
2024-11-11,266.69,273.35,265.31,268.8,16139444,WIPRO.NS
2024-11-12,269.5,271.71,266.71,267.46,11260890,WIPRO.NS
2024-11-13,267.16,268.85,265.07,266.69,11391200,WIPRO.NS
2024-11-14,266.67,269.29,264.44,265.61,9783520,WIPRO.NS
2024-11-18,265.61,265.61,253.24,259.12,15289764,WIPRO.NS
2024-11-19,260.6,267.07,259.99,263.41,12919778,WIPRO.NS
2024-11-21,263.41,266.03,260.27,261.14,11672608,WIPRO.NS
2024-11-22,263.39,268.85,261.49,267.93,14733232,WIPRO.NS
2024-11-25,269.74,275.38,268.99,272.99,23297474,WIPRO.NS
2024-11-26,274.19,276.7,271.52,276.06,15771340,WIPRO.NS
2024-11-27,277.24,279.35,272.74,273.21,13659676,WIPRO.NS
2024-11-28,274.54,274.66,267.42,268.19,11896556,WIPRO.NS
2024-11-29,269.5,272.2,267.91,270.84,8540112,WIPRO.NS
2024-12-02,272.99,274.45,271.0,273.98,11194000,WIPRO.NS
2024-12-03,276.86,277.66,271.19,273.39,15445286,WIPRO.NS
2024-12-04,276.21,278.41,273.53,275.6,14036431,WIPRO.NS
2024-12-05,276.53,282.06,275.5,280.56,13487264,WIPRO.NS
2024-12-06,280.42,280.42,277.66,278.74,7894350,WIPRO.NS
2024-12-09,276.53,286.56,275.36,284.74,9285213,WIPRO.NS
2024-12-10,286.84,291.53,284.45,288.81,17028502,WIPRO.NS
2024-12-11,288.86,290.5,286.42,289.66,8608406,WIPRO.NS
2024-12-12,288.72,294.16,288.2,289.75,12958440,WIPRO.NS
2024-12-13,289.75,291.58,285.16,290.55,7382211,WIPRO.NS
2024-12-16,290.59,291.91,287.88,289.84,7221189,WIPRO.NS
2024-12-17,291.53,292.7,288.06,289.52,10568517,WIPRO.NS
