Date,Open,High,Low,Close,Volume,Symbol
2024-05-09,2249.82,2270.49,2229.49,2235.45,1558987,HINDUNILVR.NS
2024-05-10,2230.98,2279.04,2230.98,2270.92,2610266,HINDUNILVR.NS
2024-05-13,2281.93,2289.28,2256.84,2269.1,1170617,HINDUNILVR.NS
2024-05-14,2269.05,2280.29,2255.74,2258.47,689430,HINDUNILVR.NS
2024-05-15,2258.43,2264.43,2227.76,2233.19,812282,HINDUNILVR.NS
2024-05-16,2246.36,2257.03,2212.1,2252.27,1880021,HINDUNILVR.NS
2024-05-17,2260.69,2260.69,2225.31,2230.36,1264582,HINDUNILVR.NS
2024-05-21,2217.53,2234.64,2212.48,2221.08,1663959,HINDUNILVR.NS
2024-05-22,2221.37,2281.93,2221.08,2275.1,1914851,HINDUNILVR.NS
2024-05-23,2275.1,2294.23,2263.67,2290.1,1614718,HINDUNILVR.NS
2024-05-24,2286.25,2290.82,2272.99,2277.17,974100,HINDUNILVR.NS
2024-05-27,2277.17,2306.87,2270.87,2292.02,1116934,HINDUNILVR.NS
2024-05-28,2297.31,2315.57,2286.3,2303.03,1631747,HINDUNILVR.NS
2024-05-29,2288.85,2302.11,2277.51,2281.35,1592495,HINDUNILVR.NS
2024-05-30,2276.16,2280.44,2243.53,2260.2,1837380,HINDUNILVR.NS
2024-05-31,2261.74,2285.24,2227.72,2238.72,5529186,HINDUNILVR.NS
2024-06-03,2288.66,2294.86,2253.38,2264.53,1207445,HINDUNILVR.NS
2024-06-04,2281.93,2412.7,2251.27,2399.49,7826048,HINDUNILVR.NS
2024-06-05,2435.29,2618.31,2427.07,2501.81,11061076,HINDUNILVR.NS
2024-06-06,2499.16,2499.16,2420.34,2450.72,4102547,HINDUNILVR.NS
2024-06-07,2456.2,2495.8,2427.07,2477.82,3974253,HINDUNILVR.NS
2024-06-10,2478.98,2493.06,2447.26,2465.86,1449122,HINDUNILVR.NS
2024-06-11,2466.48,2476.77,2452.35,2457.21,1402423,HINDUNILVR.NS
2024-06-12,2468.4,2468.4,2419.38,2430.63,1754677,HINDUNILVR.NS
2024-06-13,2391.46,2408.62,2351.57,2390.93,3123098,HINDUNILVR.NS
2024-06-14,2400.25,2436.55,2397.72,2406.8,1729552,HINDUNILVR.NS
2024-06-18,2406.94,2424.51,2400.39,2413.11,1820933,HINDUNILVR.NS
2024-06-19,2421.6,2421.6,2379.38,2384.72,986976,HINDUNILVR.NS
2024-06-20,2384.72,2416.75,2374.67,2409.18,2163310,HINDUNILVR.NS
2024-06-21,2402.19,2405.1,2355.16,2369.48,3646215,HINDUNILVR.NS
2024-06-24,2363.37,2395.25,2355.65,2370.35,1945519,HINDUNILVR.NS
2024-06-25,2367.59,2374.72,2356.47,2360.65,833789,HINDUNILVR.NS
2024-06-26,2365.31,2394.42,2360.84,2373.65,1738656,HINDUNILVR.NS
2024-06-27,2377.88,2410.15,2364.34,2389.72,3402726,HINDUNILVR.NS
2024-06-28,2390.54,2417.23,2390.4,2400.3,2129791,HINDUNILVR.NS
2024-07-01,2388.65,2448.78,2378.02,2431.4,3312865,HINDUNILVR.NS
2024-07-02,2441.01,2441.01,2406.41,2412.04,1305210,HINDUNILVR.NS
2024-07-03,2413.5,2445.72,2401.51,2436.5,1406405,HINDUNILVR.NS
2024-07-04,2441.06,2462.22,2419.56,2422.52,1977010,HINDUNILVR.NS
2024-07-05,2422.52,2478.87,2422.52,2472.07,1754286,HINDUNILVR.NS
2024-07-08,2484.69,2518.66,2461.64,2511.04,2818809,HINDUNILVR.NS
2024-07-09,2511.04,2537.1,2492.45,2513.95,1479529,HINDUNILVR.NS
2024-07-10,2505.07,2548.75,2497.31,2533.65,1764036,HINDUNILVR.NS
2024-07-11,2540.01,2540.06,2513.85,2532.1,1432671,HINDUNILVR.NS
2024-07-12,2524.48,2561.85,2524.48,2545.11,1912642,HINDUNILVR.NS
2024-07-15,2550.69,2551.9,2536.76,2543.21,920101,HINDUNILVR.NS
2024-07-16,2548.7,2644.83,2547.34,2609.36,3298003,HINDUNILVR.NS
2024-07-18,2620.57,2670.26,2576.89,2657.84,5569762,HINDUNILVR.NS
2024-07-19,2658.42,2662.3,2636.05,2646.78,1668862,HINDUNILVR.NS
2024-07-22,2626.1,2669.05,2626.05,2654.83,1911629,HINDUNILVR.NS
2024-07-23,2665.22,2728.6,2651.63,2684.97,3906259,HINDUNILVR.NS
2024-07-24,2667.16,2676.33,2596.4,2637.12,3611927,HINDUNILVR.NS
2024-07-25,2637.12,2644.69,2591.45,2627.56,2166670,HINDUNILVR.NS
2024-07-26,2643.86,2646.78,2608.2,2631.29,2135309,HINDUNILVR.NS
2024-07-29,2631.44,2639.98,2613.58,2631.83,957011,HINDUNILVR.NS
2024-07-30,2635.71,2673.32,2606.4,2612.22,1560399,HINDUNILVR.NS
2024-07-31,2625.42,2629.94,2596.35,2626.05,1751085,HINDUNILVR.NS
2024-08-01,2634.16,2644.79,2615.91,2635.66,1886392,HINDUNILVR.NS
2024-08-02,2632.22,2678.32,2602.27,2613.34,1738872,HINDUNILVR.NS
2024-08-05,2597.23,2661.33,2587.76,2636.0,3118731,HINDUNILVR.NS
2024-08-06,2640.08,2690.21,2628.97,2669.15,2296031,HINDUNILVR.NS
2024-08-07,2699.87,2700.01,2655.03,2663.32,1713875,HINDUNILVR.NS
2024-08-08,2672.98,2678.08,2640.37,2652.79,1464161,HINDUNILVR.NS
2024-08-09,2674.92,2676.86,2638.62,2666.38,1284031,HINDUNILVR.NS
2024-08-12,2657.45,2682.1,2642.31,2667.84,1297178,HINDUNILVR.NS
2024-08-13,2661.33,2676.52,2649.78,2660.75,1051237,HINDUNILVR.NS
2024-08-14,2660.36,2661.87,2626.98,2641.97,946995,HINDUNILVR.NS
2024-08-16,2657.35,2672.59,2630.96,2667.4,1727926,HINDUNILVR.NS
2024-08-19,2669.15,2678.56,2656.53,2661.87,1130327,HINDUNILVR.NS
2024-08-20,2661.87,2675.17,2654.59,2670.12,1097889,HINDUNILVR.NS
2024-08-21,2668.61,2712.87,2662.26,2709.09,1417729,HINDUNILVR.NS
2024-08-22,2720.49,2727.33,2700.25,2710.64,1552947,HINDUNILVR.NS
2024-08-23,2716.85,2738.01,2689.82,2732.77,2111401,HINDUNILVR.NS
2024-08-26,2732.77,2751.55,2721.12,2738.16,1152244,HINDUNILVR.NS
2024-08-27,2726.36,2741.02,2678.37,2685.5,1357212,HINDUNILVR.NS
2024-08-28,2678.8,2699.91,2664.97,2683.03,1723549,HINDUNILVR.NS
2024-08-29,2688.46,2727.33,2664.25,2703.31,2129934,HINDUNILVR.NS
2024-08-30,2713.45,2733.45,2678.9,2696.28,4029712,HINDUNILVR.NS
2024-09-02,2711.8,2726.27,2697.25,2707.0,957950,HINDUNILVR.NS
2024-09-03,2698.22,2744.76,2693.36,2712.1,2022116,HINDUNILVR.NS
2024-09-04,2698.22,2760.19,2690.11,2757.66,1640986,HINDUNILVR.NS
2024-09-05,2756.5,2771.01,2740.58,2754.95,1945173,HINDUNILVR.NS
2024-09-06,2744.9,2782.12,2744.9,2755.43,1672730,HINDUNILVR.NS
2024-09-09,2769.17,2851.76,2759.56,2835.84,3342754,HINDUNILVR.NS
2024-09-10,2847.69,2851.18,2802.55,2813.33,1536584,HINDUNILVR.NS
2024-09-11,2825.94,2863.22,2812.84,2818.71,1913665,HINDUNILVR.NS
2024-09-12,2825.36,2876.22,2809.06,2869.43,2454564,HINDUNILVR.NS
2024-09-13,2869.43,2869.43,2832.64,2846.67,1902001,HINDUNILVR.NS
2024-09-16,2824.39,2824.39,2724.81,2782.75,1489057,HINDUNILVR.NS
2024-09-17,2782.75,2828.18,2775.96,2788.97,1098661,HINDUNILVR.NS
2024-09-18,2789.45,2808.43,2777.51,2791.25,464796,HINDUNILVR.NS
2024-09-19,2791.63,2847.98,2788.82,2826.09,1713010,HINDUNILVR.NS
2024-09-20,2838.76,2901.41,2810.22,2890.0,3641632,HINDUNILVR.NS
2024-09-23,2892.33,2945.71,2882.58,2939.45,1300470,HINDUNILVR.NS
2024-09-24,2931.16,2931.16,2859.43,2863.75,1929308,HINDUNILVR.NS
2024-09-25,2863.75,2873.26,2819.64,2862.2,1055354,HINDUNILVR.NS
2024-09-26,2864.28,2904.8,2854.67,2898.25,1902889,HINDUNILVR.NS
2024-09-27,2898.25,2940.86,2865.88,2878.99,2977081,HINDUNILVR.NS
2024-09-30,2877.0,2909.71,2856.03,2871.27,1627702,HINDUNILVR.NS
2024-10-01,2875.54,2875.54,2806.34,2837.74,1184642,HINDUNILVR.NS
