Date,Open,High,Low,Close,Volume,Symbol
2024-10-16,1877.43,1881.8,1840.31,1843.91,3111512,INFY.NS
2024-10-17,1858.42,1899.52,1853.57,1890.01,8162822,INFY.NS
2024-10-18,1818.66,1860.0,1795.08,1805.02,10526196,INFY.NS
2024-10-21,1816.06,1823.46,1765.07,1779.24,4654601,INFY.NS
2024-10-22,1784.47,1803.29,1773.67,1778.13,4125240,INFY.NS
2024-10-23,1772.03,1811.17,1770.83,1799.07,4311910,INFY.NS
2024-10-24,1787.54,1809.25,1786.2,1789.42,2906475,INFY.NS
2024-10-25,1789.51,1801.9,1773.14,1788.17,4689120,INFY.NS
2024-10-28,1785.91,1807.23,1783.32,1791.34,7018940,INFY.NS
2024-10-29,1792.94,1798.38,1776.43,1786.43,4621252,INFY.NS
2024-10-30,1779.34,1786.14,1744.72,1750.3,5919715,INFY.NS
2024-10-31,1736.51,1736.51,1696.3,1706.74,7395236,INFY.NS
2024-11-01,1713.78,1715.24,1701.69,1710.24,371966,INFY.NS
2024-11-04,1674.93,1716.21,1668.62,1712.96,7336722,INFY.NS
2024-11-05,1709.41,1717.62,1694.84,1703.78,3160880,INFY.NS
2024-11-06,1713.3,1774.68,1711.98,1771.28,10421494,INFY.NS
2024-11-07,1760.84,1773.22,1735.64,1751.22,4550965,INFY.NS
2024-11-08,1765.74,1787.69,1761.03,1777.35,4210960,INFY.NS
2024-11-11,1776.43,1814.31,1770.16,1806.63,3804234,INFY.NS
2024-11-12,1817.32,1826.93,1807.51,1815.08,5012450,INFY.NS
2024-11-13,1807.61,1819.36,1802.94,1814.7,4257495,INFY.NS
2024-11-14,1811.98,1822.08,1802.65,1810.96,4311431,INFY.NS
2024-11-18,1796.05,1796.05,1743.41,1759.38,4839244,INFY.NS
2024-11-19,1773.03,1806.25,1768.22,1772.3,4669769,INFY.NS
2024-11-21,1789.05,1813.34,1768.27,1781.33,5436504,INFY.NS
2024-11-22,1800.81,1859.03,1781.28,1847.57,6301486,INFY.NS
2024-11-25,1860.93,1864.13,1827.9,1835.38,12764638,INFY.NS
2024-11-26,1850.19,1882.88,1842.76,1868.84,6850495,INFY.NS
2024-11-27,1874.62,1885.6,1856.8,1869.18,4447143,INFY.NS
2024-11-28,1859.86,1859.86,1798.43,1803.28,8468790,INFY.NS
2024-11-29,1797.89,1823.05,1791.97,1804.45,5244346,INFY.NS
2024-12-02,1805.57,1828.68,1782.45,1825.77,2868263,INFY.NS
2024-12-03,1832.76,1845.14,1817.37,1837.71,4715792,INFY.NS
2024-12-04,1829.85,1858.94,1821.11,1834.95,4705573,INFY.NS
2024-12-05,1845.39,1893.85,1834.65,1879.24,9050038,INFY.NS
2024-12-06,1877.24,1882.25,1857.43,1867.14,3573331,INFY.NS
2024-12-09,1868.89,1874.72,1842.67,1868.36,4274645,INFY.NS
2024-12-10,1883.27,1909.1,1876.47,1892.54,6174921,INFY.NS
2024-12-11,1898.81,1921.14,1895.89,1917.41,5025612,INFY.NS
2024-12-12,1918.43,1941.35,1913.91,1929.89,6462130,INFY.NS
2024-12-13,1913.13,1948.78,1897.64,1942.22,5362693,INFY.NS
2024-12-16,1938.09,1942.12,1920.76,1923.14,3119221,INFY.NS
2024-12-17,1911.43,1925.03,1901.72,1919.79,5811050,INFY.NS
2024-12-18,1910.27,1927.9,1905.22,1922.26,3064095,INFY.NS
2024-12-19,1878.41,1903.42,1864.81,1890.26,5323592,INFY.NS
2024-12-20,1918.38,1923.04,1856.31,1866.9,11056720,INFY.NS
2024-12-23,1874.57,1884.24,1854.13,1868.99,2781793,INFY.NS
2024-12-24,1871.66,1886.18,1787.11,1854.18,2360544,INFY.NS
2024-12-26,1854.18,1864.57,1847.62,1852.57,3623321,INFY.NS
2024-12-27,1854.52,1868.84,1849.17,1861.66,3937500,INFY.NS
2024-12-30,1860.64,1860.93,1832.28,1851.21,7789055,INFY.NS
2024-12-31,1837.91,1842.47,1792.02,1825.96,3613063,INFY.NS
2025-01-01,1820.13,1838.54,1820.13,1828.39,1838368,INFY.NS
2025-01-02,1832.76,1906.24,1831.11,1901.57,7083645,INFY.NS
