Date,Open,High,Low,Close,Volume,Symbol
2024-12-10,844.84,851.85,841.16,850.42,7379849,SBIN.NS
2024-12-11,850.42,852.73,844.0,844.64,7006973,SBIN.NS
2024-12-12,844.54,847.29,834.4,836.9,8845103,SBIN.NS
2024-12-13,835.82,845.91,818.56,844.59,9379370,SBIN.NS
2024-12-16,842.88,849.35,840.91,844.0,6432713,SBIN.NS
2024-12-17,841.65,845.62,830.38,833.81,8791216,SBIN.NS
2024-12-18,834.25,835.23,820.52,821.65,8295338,SBIN.NS
2024-12-19,808.37,821.5,804.05,816.41,9453398,SBIN.NS
2024-12-20,818.47,819.54,794.06,796.02,10244198,SBIN.NS
2024-12-23,801.21,807.78,796.21,804.99,4933200,SBIN.NS
2024-12-24,808.03,809.94,793.27,796.07,10602771,SBIN.NS
2024-12-26,797.0,806.65,792.1,796.46,8318714,SBIN.NS
2024-12-27,800.23,802.19,781.51,783.91,10649800,SBIN.NS
2024-12-30,786.21,792.05,769.55,772.78,21515438,SBIN.NS
2024-12-31,771.46,783.47,770.53,779.3,9086044,SBIN.NS
2025-01-01,779.89,782.93,773.96,777.59,7273098,SBIN.NS
2025-01-02,779.35,786.61,771.51,785.43,11398319,SBIN.NS
2025-01-03,785.43,793.57,776.56,777.78,13336514,SBIN.NS
2025-01-06,781.7,781.9,757.93,761.12,11419367,SBIN.NS
2025-01-07,764.5,768.42,759.6,763.42,9669152,SBIN.NS
2025-01-08,765.53,768.52,745.14,755.97,15641490,SBIN.NS
2025-01-09,755.97,756.17,711.95,745.48,15351029,SBIN.NS
2025-01-10,745.38,748.37,727.44,728.62,11779296,SBIN.NS
2025-01-13,726.9,729.31,708.28,715.14,10414733,SBIN.NS
2025-01-14,718.52,742.1,718.52,733.42,11960975,SBIN.NS
2025-01-15,738.32,743.96,735.24,738.86,7792299,SBIN.NS
2025-01-16,745.43,761.41,745.43,751.22,11816079,SBIN.NS
2025-01-17,751.22,752.83,744.45,749.06,5766573,SBIN.NS
2025-01-20,753.86,769.55,752.74,763.91,9198929,SBIN.NS
2025-01-21,769.35,769.45,741.17,744.11,13751780,SBIN.NS
2025-01-22,747.0,747.98,723.47,738.62,9908339,SBIN.NS
2025-01-23,735.24,740.78,728.47,731.22,10986405,SBIN.NS
2025-01-24,735.14,738.86,724.45,729.5,10579213,SBIN.NS
2025-01-27,725.43,740.48,721.41,734.45,11433353,SBIN.NS
2025-01-28,742.1,744.79,730.73,737.59,14140860,SBIN.NS
